X,Y,Z,R,G,B
256.5995231562304,148.93216625876548,399.8225479195641,255,0,0
256.6667741260301,148.71707441545797,399.9860608598529,255,0,0
255.1618635255868,149.06219857445143,399.71486017381005,255,0,0
255.23274320293143,148.46134760034403,400.17577425182,255,0,0
255.281297369,148.7164843512082,399.9766794771881,255,0,0
255.32924520661012,148.97164959217355,399.7775906364466,255,0,0
255.3842759135024,148.9711174030637,399.7756371915685,255,0,0
255.43930165714664,148.97058615079558,399.7736844292873,255,0,0
255.49225185226908,149.03390866572855,399.72251473030434,255,0,0
255.5450466369508,149.09723564819242,399.6713477630298,255,0,0
255.5997810161487,149.10031633876534,399.6666185142723,255,0,0
255.6545014678509,149.10340037927728,399.661886577276,255,0,0
255.7089737353208,149.11280265537832,399.6522862452686,255,0,0
255.76341730745585,149.1222037222805,399.642688779049,255,0,0
255.81834958004563,149.11851063354226,399.6431818238936,255,0,0
255.87328387431256,149.1148147928371,399.6436776065716,255,0,0
255.92815396767864,149.1127087302512,399.6429461664976,255,0,0
255.98302219330947,149.11060344903433,399.6422153961258,255,0,0
256.0378992887428,149.10828066436943,399.64165177218064,255,0,0
256.09277463781115,149.10596130540546,399.64108607117714,255,0,0
256.1483360967461,149.0888673845987,399.6518997833848,255,0,0
256.203931368206,149.07177176555115,399.66271335474346,255,0,0
256.258142842599,149.083684531976,399.651184733215,255,0,0
256.31231990632944,149.09560639022365,399.6396527482834,255,0,0
256.36758963225566,149.08549869339527,399.64508428933215,255,0,0
256.4228778098887,149.07538741939848,399.6505184997736,255,0,0
256.4802072854598,149.02745611580252,399.6850669145743,255,0,0
256.5376432408692,148.9795254526527,399.7196100552363,255,0,0
256.6048303798237,148.75901017707452,399.8870006864109,255,0,0
256.67252915184656,148.53846252864494,400.05439335499983,255,0,0
255.15439957167447,149.23268815836894,399.51495982307273,255,0,0
255.2265826604127,148.5717403598556,400.02125657845954,255,0,0
255.27567649329995,148.8016284993704,399.8419778500662,255,0,0
255.3242238450235,149.03152877118652,399.6627131435959,255,0,0
255.37939639446824,149.02238116310014,399.6673958554955,255,0,0
255.4345842159324,149.01322817467965,399.67208465821,255,0,0
255.48769279385047,149.0688270470242,399.6269587583838,255,0,0
255.54066334844717,149.12443481448366,399.5818300253288,255,0,0
255.59546001660556,149.1234830143415,399.5802145697963,255,0,0
255.6502523568494,149.12252544315248,399.5786039628799,255,0,0
255.70494429245767,149.12416425837344,399.5749959110453,255,0,0
255.75962587231575,149.12580624414176,399.5713851560936,255,0,0
255.8149370834436,149.11119469290608,399.58027575970846,255,0,0
255.87027623836147,149.0965837010541,399.5891628387441,255,0,0
255.92526511656865,149.09104341427633,399.5910746714269,255,0,0
255.98025935417127,149.08551552271786,399.592977482531,255,0,0
256.0351484456498,149.08252368397814,399.5929305124242,255,0,0
256.09003793843465,149.07954046392769,399.59287596380295,255,0,0
256.1455334623236,149.0635134420076,399.602849034121,255,0,0
256.2010599790715,149.0474755370585,399.6128288902563,255,0,0
256.25512083953674,149.06215342357365,399.59919815439343,255,0,0
256.30913951104947,149.0768374545884,399.5855661718613,255,0,0
256.3654964399896,149.0449839839948,399.6076991140914,255,0,0
256.4219215915824,149.0131297373327,399.6298290258793,255,0,0
256.4819357864589,148.9153945148824,399.7025811007061,255,0,0
256.5421731010003,148.81765338705813,399.77532675359896,255,0,0
256.6068761157258,148.6438608278542,399.9064938788985,255,0,0
256.671980594655,148.47004810503086,400.0376593318643,255,0,0
255.148717243657,149.3336936898959,399.3690520436013,255,0,0
255.2190962146608,148.73310608818753,399.8280254310881,255,0,0
255.26896474292784,148.92694195129462,399.6767889773501,255,0,0
255.3183709333744,149.12080299827676,399.5255510413431,255,0,0
255.3736000660832,149.10471110720823,399.53556644320656,255,0,0
255.42886023809493,149.0886196200507,399.5455783075962,255,0,0
255.48211932500328,149.1355020328786,399.5072353757546,255,0,0
255.53526185163537,149.1823876495418,399.4688956757098,255,0,0
255.5901281463676,149.17612370885854,399.4713663109248,255,0,0
255.6450022617443,149.16985868782018,399.47383625164025,255,0,0
255.6998292056604,149.16511347883448,399.4751395134079,255,0,0
255.75466019755487,149.1603680665383,399.4764427583133,255,0,0
255.81000746079584,149.14261565363148,399.4877309150373,255,0,0
